Churn Category,Age,Number of Dependents,Population,Latitude,Longitude,Satisfaction Score,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender-Male,Gender-Female,Under 30-Yes,Under 30-No,Senior Citizen-Yes,Senior Citizen-No,Married-Yes,Married-No,Dependents-Yes,Dependents-No,Referred a Friend-Yes,Referred a Friend-No,Offer-Offer B,Offer-Offer E,Offer-None,Offer-Offer C,Offer-Offer A,Offer-Offer D,Phone Service-Yes,Phone Service-No,Multiple Lines-Yes,Multiple Lines-No,Internet Service-Yes,Internet Service-No,Internet Type-Fiber Optic,Internet Type-DSL,Internet Type-Cable,Internet Type-None,Online Security-Yes,Online Security-No,Online Backup-Yes,Online Backup-No,Device Protection Plan-Yes,Device Protection Plan-No,Premium Tech Support-Yes,Premium Tech Support-No,Streaming TV-Yes,Streaming TV-No,Streaming Movies-Yes,Streaming Movies-No,Streaming Music-Yes,Streaming Music-No,Unlimited Data-Yes,Unlimited Data-No,Contract-Two Year,Contract-Month-to-Month,Contract-One Year,Paperless Billing-Yes,Paperless Billing-No,Payment Method-Mailed Check,Payment Method-Credit Card,Payment Method-Bank Withdrawal
0,52.0,0.0,63947,38.489789,-122.27011,4.0,8.0,63.0,12.96,7.0,,5377.8,0.0,20.0,816.48,6214.280000000001,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
0,,,24973,,-117.849815,,1.0,,21.09,0.0,20.65,150.0,0.0,0.0,147.63,,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
0,,,,,,3.0,0.0,1.0,,5.0,49.3,49.3,0.0,10.0,14.97,74.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
5,59.0,0.0,148,39.182916,-123.552571,3.0,0.0,1.0,7.99,,93.3,93.3,0.0,0.0,7.99,101.28999999999999,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
0,37.0,5.0,41067,34.1528,-118.000482,3.0,5.0,27.0,,30.0,,1336.15,0.0,0.0,521.64,1857.79,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0
0,56.0,0.0,972,,-119.95783,3.0,1.0,72.0,17.31,17.0,68.15,4808.7,0.0,0.0,1246.32,6055.0199999999995,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
0,35.0,0.0,24443,37.233034,-121.947427,5.0,,,13.04,16.0,74.75,1129.35,39.99,0.0,208.64,1298.0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
0,,0.0,18486,37.349546,-122.134356,5.0,0.0,2.0,0.0,21.0,51.4,96.8,0.0,0.0,0.0,96.8,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
0,,,38519,33.655421,-117.391751,3.0,,,,,,,,,,,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,175,,-122.743181,3.0,0.0,66.0,48.78,8.0,89.4,5976.9,36.02,40.0,3219.48,9200.359999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
0,25.0,0.0,,,,3.0,1.0,71.0,3.57,52.0,90.4,,0.0,,253.47,6921.52,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1,64.0,0.0,42733,33.000269,-117.072093,1.0,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41.0,0.0,44004,34.061918,-118.277939,,4.0,64.0,8.6,21.0,111.15,6953.4,0.0,0.0,550.4,7503.799999999999,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,42.0,3.0,3357,40.03194,,,,24.0,20.74,0.0,24.7,571.75,0.0,,,1069.51,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
3,37.0,0.0,46893,33.254497,-117.285879,1.0,,,,,,,,,,,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35.0,,30933,34.128284,-118.047732,4.0,0.0,,6.54,4.0,73.9,3958.25,0.0,,346.62,4304.87,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
2,,,25771,34.037342,-119.80079,,,1.0,4.18,8.0,49.65,49.65,0.0,,,93.83000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,29.0,1.0,52986,37.348129,-121.98469,3.0,9.0,,,51.0,62.45,2045.55,0.0,0.0,1064.96,3110.51,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0
1,61.0,0.0,57748,37.284265,-121.827673,,0.0,2.0,26.05,2.0,94.95,178.1,0.0,0.0,,230.2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
0,55.0,0.0,28991,36.819628,-119.440414,3.0,0.0,62.0,8.23,0.0,25.8,1563.95,0.0,0.0,510.26000000000005,2074.21,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
0,69.0,0.0,,34.168686,,4.0,9.0,62.0,24.62,29.0,79.95,4819.75,0.0,0.0,1526.44,,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
0,52.0,0.0,31021,33.991782,-118.479229,3.0,,,,,,,,,,,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,61.0,0.0,74232,32.886925,-117.152162,2.0,0.0,6.0,39.32,,84.85,523.5,0.0,0.0,235.92000000000002,759.4200000000001,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
0,,1.0,1279,39.657228,-121.37778,4.0,,,,,,,,,,,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79.0,,58218,,-118.399613,5.0,10.0,2.0,33.1,11.0,95.5,181.65,0.0,10.0,66.2,257.85,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
1,64.0,0.0,40545,37.474396,-120.875917,1.0,1.0,30.0,39.74,22.0,100.05,3046.15,0.0,0.0,1192.2,,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
0,28.0,3.0,46960,34.078821,-118.177576,3.0,3.0,,,69.0,83.3,6042.7,0.0,80.0,1762.56,7885.26,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0,,0.0,34146,38.733714,-120.795213,4.0,0.0,1.0,17.07,3.0,61.15,61.15,0.0,0.0,17.07,,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1
0,23.0,0.0,14852,33.830431,-118.074071,5.0,1.0,64.0,36.24,0.0,20.2,1277.75,,,2319.36,3597.11,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
0,49.0,0.0,,,,5.0,7.0,25.0,,10.0,55.55,1405.3,0.0,0.0,290.0,1695.3,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
1,51.0,0.0,17372,37.768881,-122.395521,2.0,,,,,,288.05,0.0,,131.46,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1
0,,,15508,36.205465,-119.085807,3.0,6.0,63.0,44.55,29.0,89.4,5597.65,0.0,0.0,2806.6499999999996,8404.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1,64.0,0.0,23984,34.110444,-118.156957,1.0,1.0,11.0,25.67,18.0,94.0,1078.9,,0.0,282.37,1361.27,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
0,60.0,3.0,1564,34.137742,-114.36514,4.0,0.0,9.0,27.34,0.0,20.1,190.25,0.0,0.0,246.06,436.31,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
0,,,2515,35.690535,-118.552784,,0.0,,,,20.05,85.5,,,109.48,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,39.0,0.0,,36.520537,-120.118055,5.0,,39.0,29.56,0.0,23.8,,0.0,,,2056.64,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
1,64.0,0.0,74232,32.886925,-117.152162,1.0,3.0,5.0,36.88,8.0,84.5,453.75,,0.0,184.4,638.15,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1
0,35.0,0.0,18980,33.999992,-117.535395,3.0,0.0,31.0,0.0,,49.85,1520.1,0.0,0.0,0.0,,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,76.0,2.0,62103,33.529047,-117.701175,3.0,,,,,,,,,,,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49.0,0.0,74232,32.886925,-117.152162,1.0,,26.0,6.24,,89.8,2335.3,0.0,0.0,162.24,2497.54,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
0,33.0,0.0,4806,39.246654,-120.029273,4.0,0.0,4.0,,0.0,20.05,83.3,0.0,,103.2,186.5,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,,0.0,18980,33.999992,-117.535395,,0.0,24.0,2.33,2.0,51.1,1269.6,0.0,,55.92,1325.52,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0
0,51.0,,15140,34.039224,-118.266293,5.0,,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58.0,2.0,40152,,-118.128628,5.0,6.0,1.0,48.79,0.0,19.4,,0.0,0.0,48.79,68.19,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
4,64.0,0.0,39566,37.624436,-122.430661,1.0,0.0,12.0,34.92,23.0,,1120.95,0.0,0.0,419.04,1539.99,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
1,,0.0,4258,32.898613,-117.202937,1.0,0.0,1.0,22.11,18.0,45.8,45.8,0.0,10.0,22.11,77.91,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
5,60.0,,,,,1.0,,,,,,,,,,,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51.0,2.0,9937,34.364153,-118.615583,4.0,0.0,26.0,0.0,19.0,45.8,1147.0,0.0,0.0,0.0,1147.0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
0,,1.0,,,,4.0,10.0,68.0,34.62,18.0,101.05,6770.5,0.0,0.0,2354.16,,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
0,35.0,0.0,27607,37.999406,-121.686241,4.0,8.0,,36.62,,,6643.5,0.0,0.0,2380.2999999999997,9023.8,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
0,45.0,0.0,,,,,0.0,1.0,15.77,0.0,19.75,19.75,,0.0,15.77,35.519999999999996,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,22.0,,18539,34.169706,,3.0,1.0,71.0,33.69,27.0,,7209.0,0.0,0.0,2391.99,9600.99,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0
0,58.0,0.0,2900,36.444232,-119.718285,,4.0,72.0,40.49,15.0,104.8,,0.0,,2915.28,10385.380000000001,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,,,2753,33.345825,-115.596574,4.0,1.0,71.0,18.42,29.0,90.35,6325.25,0.0,0.0,1307.8200000000002,7633.07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
0,,0.0,,38.578807,,3.0,0.0,20.0,16.05,18.0,108.2,2203.7,0.0,0.0,321.0,2524.7,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
0,50.0,3.0,4231,40.497441,,3.0,0.0,23.0,1.2,0.0,19.8,465.45,0.0,0.0,27.599999999999998,493.05,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
0,37.0,3.0,302,35.38381,-119.730885,,3.0,53.0,33.31,0.0,,1336.1,37.37,,1765.43,3064.16,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
0,55.0,,,,,3.0,0.0,8.0,23.46,0.0,20.0,141.6,0.0,0.0,187.68,,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
0,35.0,,3148,38.047746,,3.0,0.0,,0.0,5.0,50.05,,0.0,0.0,0.0,1523.4,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
0,28.0,0.0,39334,33.954017,-118.402447,,8.0,17.0,8.74,0.0,20.75,418.25,0.0,0.0,148.58,,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
0,27.0,0.0,91664,33.864622,-118.179626,,4.0,70.0,5.77,48.0,108.15,7930.55,0.0,0.0,403.9,8334.45,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
0,57.0,0.0,38756,37.770533,-122.445121,3.0,0.0,45.0,,3.0,112.2,5031.85,0.0,0.0,1292.3999999999999,6324.25,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
0,58.0,0.0,228,41.121108,-122.336613,4.0,9.0,31.0,28.52,2.0,80.55,2471.6,0.0,0.0,884.12,3355.72,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
3,80.0,0.0,,,,3.0,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,41.0,0.0,19629,33.850452,-117.726668,1.0,0.0,11.0,,29.0,74.95,815.5,0.0,,277.64,1093.1399999999999,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
0,51.0,0.0,,,,5.0,0.0,46.0,13.42,0.0,,907.05,0.0,,617.32,1524.37,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1
0,25.0,0.0,,,,5.0,,63.0,16.57,,20.6,1298.7,0.0,0.0,,2342.61,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
0,,,5689,36.141319,-119.129075,5.0,,6.0,32.34,0.0,20.65,109.3,0.0,0.0,194.04000000000002,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,24.0,,5689,36.141319,-119.129075,,0.0,,,51.0,55.8,274.35,0.0,0.0,206.45,480.8,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
3,42.0,0.0,1054,,-119.498771,2.0,1.0,13.0,0.0,8.0,48.75,633.4,0.0,,0.0,633.4,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
0,74.0,3.0,37417,33.823943,-118.111335,,1.0,71.0,46.11,20.0,72.9,,0.0,20.0,3273.81,,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1
0,41.0,1.0,3524,39.607831,-121.777959,,6.0,52.0,31.09,28.0,98.15,,0.0,0.0,1616.68,,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1
5,,0.0,24518,,-122.14633,2.0,0.0,1.0,16.06,3.0,89.1,89.1,0.0,0.0,16.06,105.16,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,,0.0,,,,4.0,0.0,35.0,49.61,26.0,,3251.3,0.0,0.0,1736.35,4987.65,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
0,52.0,0.0,6503,34.404544,,,0.0,41.0,15.48,0.0,20.45,775.6,,0.0,634.6800000000001,1410.2800000000002,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,,0.0,867,40.210895,-123.86,,0.0,3.0,33.39,59.0,99.0,287.4,0.0,10.0,100.17,397.57,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
0,44.0,0.0,,38.32153,-120.236358,4.0,,,,,,,,,,,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,37.0,0.0,1785,38.377165,,2.0,1.0,32.0,5.99,5.0,,2347.9,19.67,,191.68,2519.91,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1
1,75.0,0.0,4231,40.497441,-121.827524,1.0,0.0,,,28.0,,3152.5,0.0,0.0,270.76,,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
1,62.0,0.0,46171,33.507255,-117.029473,2.0,,5.0,32.12,10.0,96.25,512.45,0.0,0.0,160.6,673.0500000000001,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
0,61.0,0.0,23519,,-118.602203,4.0,0.0,45.0,10.36,6.0,75.95,3273.8,0.0,0.0,466.2,,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
1,33.0,0.0,,,,1.0,3.0,33.0,33.32,,73.9,2405.05,0.0,0.0,1099.56,3504.61,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
